IMG/center_2016_12_09_10_23_25_265.jpg,IMG/left_2016_12_09_10_23_25_265.jpg,IMG/right_2016_12_09_10_23_25_265.jpg,0,0,0,21.56626,MG/left_2016_12_09_10_23_25_265.jpg
IMG/center_2016_12_09_10_23_25_372.jpg,IMG/left_2016_12_09_10_23_25_372.jpg,IMG/right_2016_12_09_10_23_25_372.jpg,0,0,0,21.30421,MG/left_2016_12_09_10_23_25_372.jpg
IMG/center_2016_12_09_10_23_25_479.jpg,IMG/left_2016_12_09_10_23_25_479.jpg,IMG/right_2016_12_09_10_23_25_479.jpg,0,0.206649,0,21.16308,MG/left_2016_12_09_10_23_25_479.jpg
IMG/center_2016_12_09_10_23_25_581.jpg,IMG/left_2016_12_09_10_23_25_581.jpg,IMG/right_2016_12_09_10_23_25_581.jpg,-0.09831297,0.4869631,0,21.37203,MG/left_2016_12_09_10_23_25_581.jpg
IMG/center_2016_12_09_10_23_25_689.jpg,IMG/left_2016_12_09_10_23_25_689.jpg,IMG/right_2016_12_09_10_23_25_689.jpg,-0.420702,0.8093521,0,21.83782,MG/left_2016_12_09_10_23_25_689.jpg
IMG/center_2016_12_09_10_23_25_796.jpg,IMG/left_2016_12_09_10_23_25_796.jpg,IMG/right_2016_12_09_10_23_25_796.jpg,-0.3415741,1,0,22.81444,MG/left_2016_12_09_10_23_25_796.jpg
IMG/center_2016_12_09_10_23_25_896.jpg,IMG/left_2016_12_09_10_23_25_896.jpg,IMG/right_2016_12_09_10_23_25_896.jpg,-0.3447751,1,0,23.76294,MG/left_2016_12_09_10_23_25_896.jpg
IMG/center_2016_12_09_10_23_26_002.jpg,IMG/left_2016_12_09_10_23_26_002.jpg,IMG/right_2016_12_09_10_23_26_002.jpg,-0.05310309,1,0,24.7377,MG/left_2016_12_09_10_23_26_002.jpg
IMG/center_2016_12_09_10_23_26_105.jpg,IMG/left_2016_12_09_10_23_26_105.jpg,IMG/right_2016_12_09_10_23_26_105.jpg,0,1,0,25.68184,MG/left_2016_12_09_10_23_26_105.jpg
IMG/center_2016_12_09_10_23_26_208.jpg,IMG/left_2016_12_09_10_23_26_208.jpg,IMG/right_2016_12_09_10_23_26_208.jpg,0,1,0,26.6307,MG/left_2016_12_09_10_23_26_208.jpg
IMG/center_2016_12_09_10_23_26_310.jpg,IMG/left_2016_12_09_10_23_26_310.jpg,IMG/right_2016_12_09_10_23_26_310.jpg,0,1,0,27.57249,MG/left_2016_12_09_10_23_26_310.jpg
IMG/center_2016_12_09_10_23_26_416.jpg,IMG/left_2016_12_09_10_23_26_416.jpg,IMG/right_2016_12_09_10_23_26_416.jpg,0,1,0,28.69107,MG/left_2016_12_09_10_23_26_416.jpg
IMG/center_2016_12_09_10_23_26_519.jpg,IMG/left_2016_12_09_10_23_26_519.jpg,IMG/right_2016_12_09_10_23_26_519.jpg,0,1,0,29.61032,MG/left_2016_12_09_10_23_26_519.jpg
IMG/center_2016_12_09_10_23_26_621.jpg,IMG/left_2016_12_09_10_23_26_621.jpg,IMG/right_2016_12_09_10_23_26_621.jpg,-0.2071109,1,0,30.18082,MG/left_2016_12_09_10_23_26_621.jpg
IMG/center_2016_12_09_10_23_26_724.jpg,IMG/left_2016_12_09_10_23_26_724.jpg,IMG/right_2016_12_09_10_23_26_724.jpg,0,1,0,30.1896,MG/left_2016_12_09_10_23_26_724.jpg
IMG/center_2016_12_09_10_23_26_840.jpg,IMG/left_2016_12_09_10_23_26_840.jpg,IMG/right_2016_12_09_10_23_26_840.jpg,0,1,0,30.19025,MG/left_2016_12_09_10_23_26_840.jpg
IMG/center_2016_12_09_10_23_26_942.jpg,IMG/left_2016_12_09_10_23_26_942.jpg,IMG/right_2016_12_09_10_23_26_942.jpg,0,1,0,30.19032,MG/left_2016_12_09_10_23_26_942.jpg
IMG/center_2016_12_09_10_23_27_044.jpg,IMG/left_2016_12_09_10_23_27_044.jpg,IMG/right_2016_12_09_10_23_27_044.jpg,0,1,0,30.19029,MG/left_2016_12_09_10_23_27_044.jpg
IMG/center_2016_12_09_10_23_27_148.jpg,IMG/left_2016_12_09_10_23_27_148.jpg,IMG/right_2016_12_09_10_23_27_148.jpg,-0.1791031,1,0,30.18225,MG/left_2016_12_09_10_23_27_148.jpg
IMG/center_2016_12_09_10_23_27_254.jpg,IMG/left_2016_12_09_10_23_27_254.jpg,IMG/right_2016_12_09_10_23_27_254.jpg,-0.07076401,1,0,30.19117,MG/left_2016_12_09_10_23_27_254.jpg
IMG/center_2016_12_09_10_23_27_360.jpg,IMG/left_2016_12_09_10_23_27_360.jpg,IMG/right_2016_12_09_10_23_27_360.jpg,0,1,0,30.19012,MG/left_2016_12_09_10_23_27_360.jpg
IMG/center_2016_12_09_10_23_27_462.jpg,IMG/left_2016_12_09_10_23_27_462.jpg,IMG/right_2016_12_09_10_23_27_462.jpg,0,1,0,30.1905,MG/left_2016_12_09_10_23_27_462.jpg
IMG/center_2016_12_09_10_23_27_564.jpg,IMG/left_2016_12_09_10_23_27_564.jpg,IMG/right_2016_12_09_10_23_27_564.jpg,0,1,0,30.19002,MG/left_2016_12_09_10_23_27_564.jpg
IMG/center_2016_12_09_10_23_27_669.jpg,IMG/left_2016_12_09_10_23_27_669.jpg,IMG/right_2016_12_09_10_23_27_669.jpg,0,1,0,30.19032,MG/left_2016_12_09_10_23_27_669.jpg
IMG/center_2016_12_09_10_23_27_771.jpg,IMG/left_2016_12_09_10_23_27_771.jpg,IMG/right_2016_12_09_10_23_27_771.jpg,-0.302619,1,0,30.16811,MG/left_2016_12_09_10_23_27_771.jpg
IMG/center_2016_12_09_10_23_27_876.jpg,IMG/left_2016_12_09_10_23_27_876.jpg,IMG/right_2016_12_09_10_23_27_876.jpg,-0.426615,1,0,30.17193,MG/left_2016_12_09_10_23_27_876.jpg
IMG/center_2016_12_09_10_23_27_980.jpg,IMG/left_2016_12_09_10_23_27_980.jpg,IMG/right_2016_12_09_10_23_27_980.jpg,-0.1387441,1,0,30.19363,MG/left_2016_12_09_10_23_27_980.jpg
IMG/center_2016_12_09_10_23_28_081.jpg,IMG/left_2016_12_09_10_23_28_081.jpg,IMG/right_2016_12_09_10_23_28_081.jpg,0,1,0,30.18897,MG/left_2016_12_09_10_23_28_081.jpg
IMG/center_2016_12_09_10_23_28_183.jpg,IMG/left_2016_12_09_10_23_28_183.jpg,IMG/right_2016_12_09_10_23_28_183.jpg,0,1,0,30.19008,MG/left_2016_12_09_10_23_28_183.jpg
IMG/center_2016_12_09_10_23_28_288.jpg,IMG/left_2016_12_09_10_23_28_288.jpg,IMG/right_2016_12_09_10_23_28_288.jpg,0,1,0,30.1905,MG/left_2016_12_09_10_23_28_288.jpg
IMG/center_2016_12_09_10_23_28_388.jpg,IMG/left_2016_12_09_10_23_28_388.jpg,IMG/right_2016_12_09_10_23_28_388.jpg,0,1,0,30.1896,MG/left_2016_12_09_10_23_28_388.jpg
